identifier_client,price,adate,curve_name
US46653KAC27,75.31,2025-04-30,USD_SWAP
US940663AD91,75.08,2025-04-30,USD_SWAP
US64952GAQ10,76.28,2025-04-30,USD_SWAP
US842400GR87,80.86,2025-04-30,USD_SWAP
US442851BH38,87.14,2025-04-30,USD_SWAP
US01609WBL54,95.32,2025-04-30,USD_SWAP
US901928AA97,97.33,2025-04-30,USD_SWAP
US054989AC24,107.26,2025-04-30,USD_SWAP
US20030NCN93,84.65,2025-04-30,USD_SWAP
US842434CY66,96.46,2025-04-30,USD_SWAP
US65364UAS50,96.48,2025-04-30,USD_SWAP
US67077MBB37,97.17,2025-04-30,USD_SWAP
US036752BA01,95.44,2025-04-30,USD_SWAP
US110122EB03,105.18,2025-04-30,USD_SWAP
US00131LAS43,91.15,2025-04-30,USD_SWAP
US828807DV66,98.0,2025-04-30,USD_SWAP
US115236AF88,82.77,2025-04-30,USD_SWAP
US00287YDX40,96.43,2025-04-30,USD_SWAP
US25179MAU71,81.14,2025-04-30,USD_SWAP
US548661EM57,94.48,2025-04-30,USD_SWAP
US65339KCV08,93.66,2025-04-30,USD_SWAP
US015271BB48,86.55,2025-04-30,USD_SWAP
US548661ER45,96.17,2025-04-30,USD_SWAP
US29366WAG15,98.6,2025-04-30,USD_SWAP
US23311VAF40,89.15,2025-04-30,USD_SWAP
US45687VAG14,96.41,2025-04-30,USD_SWAP
US874060BM73,95.61,2025-04-30,USD_SWAP
US744448DA65,97.23,2025-04-30,USD_SWAP
US17327CAY93,95.72,2025-04-30,USD_SWAP
US45138LBL62,96.84,2025-04-30,USD_SWAP
US694308JN86,81.83,2025-04-30,USD_SWAP
US75513ECX76,108.1,2025-04-30,USD_SWAP
US53079EAZ79,98.21,2025-04-30,USD_SWAP
US641423CF35,98.66,2025-04-30,USD_SWAP
US260543BY86,126.8,2025-04-30,USD_SWAP
US88322YAE14,59.73,2025-04-30,USD_SWAP
US29336UAC18,89.27,2025-04-30,USD_SWAP
US04316JAP49,94.38,2025-04-30,USD_SWAP
US33835PAA49,100.71,2025-04-30,USD_SWAP
US695114CZ98,90.39,2025-04-30,USD_SWAP
US68268NAM56,96.37,2025-04-30,USD_SWAP
US71568PAK57,81.03,2025-04-30,USD_SWAP
US573284BB17,93.49,2025-04-30,USD_SWAP
US71568PAD15,85.77,2025-04-30,USD_SWAP
US45138LBJ17,98.66,2025-04-30,USD_SWAP
US31620MBZ86,94.39,2025-04-30,USD_SWAP
US35137LAK17,91.57,2025-04-30,USD_SWAP
US871607AG29,97.61,2025-04-30,USD_SWAP
US682680AZ68,74.54,2025-04-30,USD_SWAP
US00108WAQ33,88.15,2025-04-30,USD_SWAP
US552676AQ11,93.45,2025-04-30,USD_SWAP
US21987BAY48,73.46,2025-04-30,USD_SWAP
US682680AT09,81.59,2025-04-30,USD_SWAP
US30161NBL47,94.32,2025-04-30,USD_SWAP
US87088QAB05,99.02,2025-04-30,USD_SWAP
US0778FPAN98,94.11,2025-04-30,USD_SWAP
US92928QAD07,77.21,2025-04-30,USD_SWAP
US23330JAB70,92.24,2025-04-30,USD_SWAP
US482480AN02,91.72,2025-04-30,USD_SWAP
US87264ADB89,97.46,2025-04-30,USD_SWAP
US68233JDA97,99.47,2025-04-30,USD_SWAP
US02209SBP74,67.99,2025-04-30,USD_SWAP
US87264ADG76,93.81,2025-04-30,USD_SWAP
US29364WBQ06,99.02,2025-04-30,USD_SWAP
US20826FBM77,93.83,2025-04-30,USD_SWAP
US641423CG18,101.78,2025-04-30,USD_SWAP
US87938WAX11,91.3,2025-04-30,USD_SWAP
US92911QAA58,106.81,2025-04-30,USD_SWAP
US55336VAL45,85.62,2025-04-30,USD_SWAP
US69370PAA93,100.66,2025-04-30,USD_SWAP
US674599DJ13,93.49,2025-04-30,USD_SWAP
US02209SBF92,97.48,2025-04-30,USD_SWAP
US745332CN42,96.64,2025-04-30,USD_SWAP
US969457CA67,89.37,2025-04-30,USD_SWAP
US88732JBD90,74.75,2025-04-30,USD_SWAP
US309601AE28,81.26,2025-04-30,USD_SWAP
US437076DG44,95.31,2025-04-30,USD_SWAP
US539830CE70,91.36,2025-04-30,USD_SWAP
US205887CE05,88.66,2025-04-30,USD_SWAP
US455434BW94,97.37,2025-04-30,USD_SWAP
US501044DW87,93.83,2025-04-30,USD_SWAP
US29273RAZ29,93.7,2025-04-30,USD_SWAP
US56585ABE10,75.86,2025-04-30,USD_SWAP
US459200LK58,97.57,2025-04-30,USD_SWAP
US29379VCH42,95.01,2025-04-30,USD_SWAP
US29366WAE66,99.71,2025-04-30,USD_SWAP
US097023CR48,67.13,2025-04-30,USD_SWAP
US907818GD49,90.31,2025-04-30,USD_SWAP
US88732JAY47,90.74,2025-04-30,USD_SWAP
US14448CBD56,105.48,2025-04-30,USD_SWAP
US707567AE33,64.62,2025-04-30,USD_SWAP
US29365TAP93,94.85,2025-04-30,USD_SWAP
US68389XCB91,70.24,2025-04-30,USD_SWAP
US157214AB31,88.81,2025-04-30,USD_SWAP
US01400EAF07,97.19,2025-04-30,USD_SWAP
US63111XAK72,101.0,2025-04-30,USD_SWAP
US031162DT45,96.12,2025-04-30,USD_SWAP
US404119BZ18,87.36,2025-04-30,USD_SWAP
US682680BC64,75.99,2025-04-30,USD_SWAP
US88732JAU25,99.29,2025-04-30,USD_SWAP
US12661PAH29,92.48,2025-04-30,USD_SWAP
US134429BR99,89.86,2025-04-30,USD_SWAP
US25470DAS80,80.22,2025-04-30,USD_SWAP
US20826FBG00,94.64,2025-04-30,USD_SWAP
US29365TAN46,98.54,2025-04-30,USD_SWAP
US716743AX79,100.44,2025-04-30,USD_SWAP
US927804GU26,96.96,2025-04-30,USD_SWAP
US20030NEK37,96.55,2025-04-30,USD_SWAP
US761713BB19,94.0,2025-04-30,USD_SWAP
US13648TAH05,72.47,2025-04-30,USD_SWAP
US577081AU60,94.5,2025-04-30,USD_SWAP
US501555AB29,99.5,2025-04-30,USD_SWAP
US90353TAQ31,91.63,2025-04-30,USD_SWAP
US26444HAR21,105.53,2025-04-30,USD_SWAP
US126408HL09,81.88,2025-04-30,USD_SWAP
US29336UAD90,83.27,2025-04-30,USD_SWAP
US25731VAB09,106.31,2025-04-30,USD_SWAP
US575767AT50,96.09,2025-04-30,USD_SWAP
US532457CZ98,99.88,2025-04-30,USD_SWAP
US26875PAW14,97.01,2025-04-30,USD_SWAP
US031162DG24,76.26,2025-04-30,USD_SWAP
US05526DBK00,80.16,2025-04-30,USD_SWAP
US94973VBL09,83.26,2025-04-30,USD_SWAP
US86765BAP40,86.38,2025-04-30,USD_SWAP
US21987BAT52,90.07,2025-04-30,USD_SWAP
US03743QAH11,82.0,2025-04-30,USD_SWAP
US842434DA71,96.21,2025-04-30,USD_SWAP
US03835VAF31,74.34,2025-04-30,USD_SWAP
US55336VAN01,78.98,2025-04-30,USD_SWAP
US87264ADN28,90.46,2025-04-30,USD_SWAP
US86765BAQ23,87.21,2025-04-30,USD_SWAP
US87264ACW36,96.01,2025-04-30,USD_SWAP
US91324PFL13,96.57,2025-04-30,USD_SWAP
US577081AW27,86.36,2025-04-30,USD_SWAP
US209111GD93,104.19,2025-04-30,USD_SWAP
US29366MAG33,98.59,2025-04-30,USD_SWAP
US49456BAQ41,86.88,2025-04-30,USD_SWAP
US816300AH07,90.05,2025-04-30,USD_SWAP
US37940XAC65,71.02,2025-04-30,USD_SWAP
US461070AW43,93.52,2025-04-30,USD_SWAP
US91324PES74,100.0,2025-04-30,USD_SWAP
US404119CL13,79.05,2025-04-30,USD_SWAP
US224044CK16,77.58,2025-04-30,USD_SWAP
US31428XBS45,83.05,2025-04-30,USD_SWAP
US136385AY72,82.62,2025-04-30,USD_SWAP
US69370PAE16,79.51,2025-04-30,USD_SWAP
US26442EAL48,95.16,2025-04-30,USD_SWAP
US03523TBW71,101.83,2025-04-30,USD_SWAP
US459506AL51,83.81,2025-04-30,USD_SWAP
US209111GG25,100.9,2025-04-30,USD_SWAP
US88732JAN81,103.81,2025-04-30,USD_SWAP
US29670GAG73,89.67,2025-04-30,USD_SWAP
US29364WBN74,97.74,2025-04-30,USD_SWAP
US71568PAP45,68.88,2025-04-30,USD_SWAP
US71568PAM14,74.79,2025-04-30,USD_SWAP
US927804GS79,95.56,2025-04-30,USD_SWAP
US89356BAC28,96.67,2025-04-30,USD_SWAP
US454889AV81,96.62,2025-04-30,USD_SWAP
US797440CF91,95.48,2025-04-30,USD_SWAP
US76720AAV89,99.43,2025-04-30,USD_SWAP
US049560BA22,106.21,2025-04-30,USD_SWAP
US70450YAQ61,94.77,2025-04-30,USD_SWAP
US29379VBF94,85.6,2025-04-30,USD_SWAP
US50249AAA16,72.18,2025-04-30,USD_SWAP
US98417EAR18,91.87,2025-04-30,USD_SWAP
US29273RBF55,84.93,2025-04-30,USD_SWAP
US05635JAC45,93.95,2025-04-30,USD_SWAP
US678858BY62,96.24,2025-04-30,USD_SWAP
US927804GN82,97.75,2025-04-30,USD_SWAP
US059165ES50,97.37,2025-04-30,USD_SWAP
US404119BV04,91.02,2025-04-30,USD_SWAP
US46653KAB44,65.23,2025-04-30,USD_SWAP
US898813AV23,94.24,2025-04-30,USD_SWAP
US92890HAD44,79.48,2025-04-30,USD_SWAP
US418056AU19,84.1,2025-04-30,USD_SWAP
US61747YFV20,95.95,2025-04-30,USD_SWAP
US89566EAH18,78.48,2025-04-30,USD_SWAP
US920253AE15,90.8,2025-04-30,USD_SWAP
US84756NAE94,94.86,2025-04-30,USD_SWAP
US17275RBV33,95.53,2025-04-30,USD_SWAP
US68233JCU60,95.79,2025-04-30,USD_SWAP
US927804GQ14,92.23,2025-04-30,USD_SWAP
US460690BQ26,90.32,2025-04-30,USD_SWAP
US29246QAF28,63.59,2025-04-30,USD_SWAP
US71531QAB77,80.95,2025-04-30,USD_SWAP
US694476AF99,92.35,2025-04-30,USD_SWAP
US26442EAK64,97.23,2025-04-30,USD_SWAP
US31959XAF06,95.47,2025-04-30,USD_SWAP
US034863BC34,81.57,2025-04-30,USD_SWAP
US797440CD44,92.26,2025-04-30,USD_SWAP
US58933YBN40,91.58,2025-04-30,USD_SWAP
US458140BX76,54.47,2025-04-30,USD_SWAP
US202712BX27,96.5,2025-04-30,USD_SWAP
US65339KCQ13,90.22,2025-04-30,USD_SWAP
US30036FAB76,97.66,2025-04-30,USD_SWAP
US401378AB01,86.58,2025-04-30,USD_SWAP
US018820AD21,96.85,2025-04-30,USD_SWAP
US25179MAL72,89.18,2025-04-30,USD_SWAP
US202795KA72,97.59,2025-04-30,USD_SWAP
US68389XBG97,76.32,2025-04-30,USD_SWAP
US26444HAN17,101.68,2025-04-30,USD_SWAP
US14314CAA36,94.21,2025-04-30,USD_SWAP
US744448CY50,90.73,2025-04-30,USD_SWAP
US412822AE80,78.29,2025-04-30,USD_SWAP
US21987BAU26,81.55,2025-04-30,USD_SWAP
US927804GL27,94.06,2025-04-30,USD_SWAP
US02209SBK87,76.48,2025-04-30,USD_SWAP
US50249AAD54,72.23,2025-04-30,USD_SWAP
US682680CA99,69.0,2025-04-30,USD_SWAP
US45846AAA88,78.57,2025-04-30,USD_SWAP
US00452AAA88,99.96,2025-04-30,USD_SWAP
US20826FBE51,91.31,2025-04-30,USD_SWAP
US29273RAR03,100.6,2025-04-30,USD_SWAP
US21987BAX64,76.5,2025-04-30,USD_SWAP
US644188BH66,101.62,2025-04-30,USD_SWAP
US716743AS84,84.55,2025-04-30,USD_SWAP
US49177JAR32,92.66,2025-04-30,USD_SWAP
US638671AN73,74.98,2025-04-30,USD_SWAP
US487836CA47,99.44,2025-04-30,USD_SWAP
US26441CBU80,86.07,2025-04-30,USD_SWAP
US31503AAA25,95.5,2025-04-30,USD_SWAP
US78516FAC32,81.56,2025-04-30,USD_SWAP
US502431AV15,95.38,2025-04-30,USD_SWAP
US90407JAA60,91.5,2025-04-30,USD_SWAP
US91324PFC14,93.18,2025-04-30,USD_SWAP
US75102XAE67,97.42,2025-04-30,USD_SWAP
US502431AR03,96.52,2025-04-30,USD_SWAP
US29246QAE52,80.54,2025-04-30,USD_SWAP
US649322AF16,67.75,2025-04-30,USD_SWAP
US126650CZ11,85.23,2025-04-30,USD_SWAP
US677050AH96,89.27,2025-04-30,USD_SWAP
US45138LBH50,94.65,2025-04-30,USD_SWAP
US623115AF95,59.84,2025-04-30,USD_SWAP
US595620AY17,101.44,2025-04-30,USD_SWAP
US28622HAC51,88.55,2025-04-30,USD_SWAP
US292480AJ92,83.27,2025-04-30,USD_SWAP
US03938LAS34,103.12,2025-04-30,USD_SWAP
US191216DT43,97.02,2025-04-30,USD_SWAP
US80414L2M63,59.43,2025-04-30,USD_SWAP
US571676BC81,98.86,2025-04-30,USD_SWAP
US07274NBF96,75.36,2025-04-30,USD_SWAP
US20030NEF42,92.36,2025-04-30,USD_SWAP
US89157XAB73,95.16,2025-04-30,USD_SWAP
US623115AE21,65.47,2025-04-30,USD_SWAP
US29379VBN29,96.52,2025-04-30,USD_SWAP
US72650RBH49,82.18,2025-04-30,USD_SWAP
US209111GN75,95.83,2025-04-30,USD_SWAP
US209111GK37,98.84,2025-04-30,USD_SWAP
US91913YBE95,69.91,2025-04-30,USD_SWAP
US15135UAX72,65.85,2025-04-30,USD_SWAP
US110122EK02,96.18,2025-04-30,USD_SWAP
US532457CT39,93.29,2025-04-30,USD_SWAP
US458140AT73,82.36,2025-04-30,USD_SWAP
US68389XBY04,67.58,2025-04-30,USD_SWAP
US960413BA94,58.36,2025-04-30,USD_SWAP
US737679DJ60,95.38,2025-04-30,USD_SWAP
US682680BX02,73.49,2025-04-30,USD_SWAP
US059165EQ94,93.32,2025-04-30,USD_SWAP
US718547AP73,82.77,2025-04-30,USD_SWAP
US882926AA67,90.19,2025-04-30,USD_SWAP
US22822VAM37,88.1,2025-04-30,USD_SWAP
US459506AE19,75.48,2025-04-30,USD_SWAP
US444859BG60,81.49,2025-04-30,USD_SWAP
US29103DAM83,80.65,2025-04-30,USD_SWAP
US449276AG99,92.1,2025-04-30,USD_SWAP
US56585AAF93,100.44,2025-04-30,USD_SWAP
US04686JAD37,69.22,2025-04-30,USD_SWAP
US91529YAP16,77.72,2025-04-30,USD_SWAP
US01609WAW29,77.48,2025-04-30,USD_SWAP
US07274NBG79,69.53,2025-04-30,USD_SWAP
US015271AQ26,82.99,2025-04-30,USD_SWAP
US126650DL16,74.26,2025-04-30,USD_SWAP
US25746UDQ94,84.12,2025-04-30,USD_SWAP
US84265VAJ44,95.87,2025-04-30,USD_SWAP
US19828TAE64,102.75,2025-04-30,USD_SWAP
US654902AC90,99.77,2025-04-30,USD_SWAP
US86944BAL71,96.2,2025-04-30,USD_SWAP
US521865BD60,62.94,2025-04-30,USD_SWAP
US50249AAJ25,64.58,2025-04-30,USD_SWAP
US210518CX25,77.42,2025-04-30,USD_SWAP
US219350BF12,77.27,2025-04-30,USD_SWAP
US02361DBC39,98.88,2025-04-30,USD_SWAP
US02666TAF49,75.17,2025-04-30,USD_SWAP
US219350AR68,102.08,2025-04-30,USD_SWAP
US25278XAT63,74.37,2025-04-30,USD_SWAP
US458140BK55,53.83,2025-04-30,USD_SWAP
US745332CL85,94.54,2025-04-30,USD_SWAP
US126650EE63,97.06,2025-04-30,USD_SWAP
US458140AY68,71.79,2025-04-30,USD_SWAP
US720186AP00,87.49,2025-04-30,USD_SWAP
US26442UAV61,97.23,2025-04-30,USD_SWAP
US87938WAW38,83.52,2025-04-30,USD_SWAP
US31428XBE58,80.89,2025-04-30,USD_SWAP
US638671AK35,130.11,2025-04-30,USD_SWAP
US74251VAU61,95.31,2025-04-30,USD_SWAP
US224044CP03,63.99,2025-04-30,USD_SWAP
US87938WAU71,87.84,2025-04-30,USD_SWAP
US26443TAD81,94.11,2025-04-30,USD_SWAP
US00723L2C25,89.85,2025-04-30,USD_SWAP
US25278XAQ25,76.73,2025-04-30,USD_SWAP
US292505AE49,98.15,2025-04-30,USD_SWAP
US69370PAG63,73.0,2025-04-30,USD_SWAP
US571748BS04,107.0,2025-04-30,USD_SWAP
US03040WBC82,95.47,2025-04-30,USD_SWAP
US20826FBD78,71.12,2025-04-30,USD_SWAP
US56585AAH59,80.69,2025-04-30,USD_SWAP
US50203UAA16,67.15,2025-04-30,USD_SWAP
US682680BY84,73.41,2025-04-30,USD_SWAP
US756109CQ54,94.17,2025-04-30,USD_SWAP
US34964CAG15,78.65,2025-04-30,USD_SWAP
US761713AZ95,98.64,2025-04-30,USD_SWAP
US21036PBD96,89.33,2025-04-30,USD_SWAP
US25179MAN39,80.36,2025-04-30,USD_SWAP
US69369EAF60,91.8,2025-04-30,USD_SWAP
US571748CD26,94.82,2025-04-30,USD_SWAP
US458140AV20,72.02,2025-04-30,USD_SWAP
US50077LBJ44,93.91,2025-04-30,USD_SWAP
US292505AG96,97.51,2025-04-30,USD_SWAP
US149123CE90,85.18,2025-04-30,USD_SWAP
US87971MBH51,79.57,2025-04-30,USD_SWAP
US05526DBU81,70.16,2025-04-30,USD_SWAP
US209111FQ16,79.8,2025-04-30,USD_SWAP
US95000U2Z51,83.12,2025-04-30,USD_SWAP
US89157XAE13,92.56,2025-04-30,USD_SWAP
US548661DW49,88.09,2025-04-30,USD_SWAP
US89641UAB70,98.43,2025-04-30,USD_SWAP
US114259AU84,77.96,2025-04-30,USD_SWAP
US534187BL23,76.47,2025-04-30,USD_SWAP
US532457CN68,91.97,2025-04-30,USD_SWAP
US69369EAD13,95.78,2025-04-30,USD_SWAP
US031162DK36,85.65,2025-04-30,USD_SWAP
US18013RAB33,64.71,2025-04-30,USD_SWAP
US747525BT99,104.02,2025-04-30,USD_SWAP
US911312CE45,96.27,2025-04-30,USD_SWAP
US759470BC07,66.05,2025-04-30,USD_SWAP
US72650RBE18,80.21,2025-04-30,USD_SWAP
US74446T2C68,64.47,2025-04-30,USD_SWAP
US775109CK50,79.63,2025-04-30,USD_SWAP
US92556VAE65,69.9,2025-04-30,USD_SWAP
US83368RBK77,71.57,2025-04-30,USD_SWAP
US71568PAB58,86.88,2025-04-30,USD_SWAP
US458140CH18,91.85,2025-04-30,USD_SWAP
US46590XAQ97,76.95,2025-04-30,USD_SWAP
US49456BAJ08,85.53,2025-04-30,USD_SWAP
US50247VAB53,87.24,2025-04-30,USD_SWAP
US665772CY38,94.56,2025-04-30,USD_SWAP
US30260LAA35,91.83,2025-04-30,USD_SWAP
US50247VAC37,82.63,2025-04-30,USD_SWAP
US494550BU93,91.2,2025-04-30,USD_SWAP
US906548CZ38,90.46,2025-04-30,USD_SWAP
US92343VGW81,96.29,2025-04-30,USD_SWAP
US00206RFU14,88.62,2025-04-30,USD_SWAP
US49456BAH42,92.17,2025-04-30,USD_SWAP
US43474TAB98,103.51,2025-04-30,USD_SWAP
US05526DBF15,78.76,2025-04-30,USD_SWAP
US69370NAA46,89.84,2025-04-30,USD_SWAP
US539830BX60,100.16,2025-04-30,USD_SWAP
US906548CX89,92.09,2025-04-30,USD_SWAP
US86765BAK52,97.09,2025-04-30,USD_SWAP
US26442UAR59,93.33,2025-04-30,USD_SWAP
US595620AZ81,93.45,2025-04-30,USD_SWAP
US40052VAE48,81.21,2025-04-30,USD_SWAP
US337932AJ65,83.32,2025-04-30,USD_SWAP
US21987BBA52,66.22,2025-04-30,USD_SWAP
US970648AH45,86.64,2025-04-30,USD_SWAP
US29365TAM62,87.4,2025-04-30,USD_SWAP
US833636AJ21,74.81,2025-04-30,USD_SWAP
US172967HA25,105.84,2025-04-30,USD_SWAP
US02361DAZ33,102.38,2025-04-30,USD_SWAP
US049560AY17,99.82,2025-04-30,USD_SWAP
US18551PAD15,84.31,2025-04-30,USD_SWAP
US032654BC80,93.56,2025-04-30,USD_SWAP
US65473PAM77,87.41,2025-04-30,USD_SWAP
US571748BV33,99.59,2025-04-30,USD_SWAP
US58013MFW91,95.41,2025-04-30,USD_SWAP
US571748BX98,95.68,2025-04-30,USD_SWAP
US231021AX49,95.7,2025-04-30,USD_SWAP
US70462GAA67,82.95,2025-04-30,USD_SWAP
US960413AS12,85.33,2025-04-30,USD_SWAP
US224044BY29,80.39,2025-04-30,USD_SWAP
US570535AT11,86.31,2025-04-30,USD_SWAP
US853254AN08,93.74,2025-04-30,USD_SWAP
US666807CM21,91.65,2025-04-30,USD_SWAP
US15189XBC11,93.19,2025-04-30,USD_SWAP
US29273RAT68,86.17,2025-04-30,USD_SWAP
US256746AK45,61.17,2025-04-30,USD_SWAP
US95765PAE97,66.6,2025-04-30,USD_SWAP
US00287YEB11,98.89,2025-04-30,USD_SWAP
US906548CW07,95.27,2025-04-30,USD_SWAP
US256677AH84,73.11,2025-04-30,USD_SWAP
US268317AT16,86.13,2025-04-30,USD_SWAP
US13034VAD64,62.38,2025-04-30,USD_SWAP
US494550BW59,90.07,2025-04-30,USD_SWAP
US907818ER52,73.15,2025-04-30,USD_SWAP
US03835VAJ52,56.68,2025-04-30,USD_SWAP
US68233JBX19,93.41,2025-04-30,USD_SWAP
US539439AN92,89.34,2025-04-30,USD_SWAP
US665789BC69,99.37,2025-04-30,USD_SWAP
US680223AL88,68.79,2025-04-30,USD_SWAP
US74456QCV68,97.61,2025-04-30,USD_SWAP
US716973AG71,92.96,2025-04-30,USD_SWAP
US29250NAM74,92.72,2025-04-30,USD_SWAP
US84346LAA89,82.76,2025-04-30,USD_SWAP
US05523RAM97,96.72,2025-04-30,USD_SWAP
US195869AQ57,74.92,2025-04-30,USD_SWAP
US976656CT37,89.35,2025-04-30,USD_SWAP
US960413AU67,76.83,2025-04-30,USD_SWAP
US00115AAQ22,94.51,2025-04-30,USD_SWAP
US959802AM19,97.07,2025-04-30,USD_SWAP
US69369EAB56,101.55,2025-04-30,USD_SWAP
US31428XBG07,79.4,2025-04-30,USD_SWAP
US070101AH36,82.15,2025-04-30,USD_SWAP
US867224AE71,67.26,2025-04-30,USD_SWAP
US04686JAE10,62.4,2025-04-30,USD_SWAP
US29246QAB14,85.72,2025-04-30,USD_SWAP
US907818GH52,98.9,2025-04-30,USD_SWAP
US842400GK35,73.56,2025-04-30,USD_SWAP
US682680BW29,74.16,2025-04-30,USD_SWAP
US743674BC62,93.52,2025-04-30,USD_SWAP
US75513ECS81,94.3,2025-04-30,USD_SWAP
US86765BAM19,83.83,2025-04-30,USD_SWAP
US72650RBA95,86.12,2025-04-30,USD_SWAP
US126650CN80,87.01,2025-04-30,USD_SWAP
US30303M8K14,83.86,2025-04-30,USD_SWAP
US055451BF42,96.57,2025-04-30,USD_SWAP
US09031WAA18,71.39,2025-04-30,USD_SWAP
US260543CL56,80.03,2025-04-30,USD_SWAP
US92343VCM46,88.82,2025-04-30,USD_SWAP
US575767AN80,65.78,2025-04-30,USD_SWAP
US637417AM83,83.41,2025-04-30,USD_SWAP
US035240AU42,82.7,2025-04-30,USD_SWAP
US31620MAZ95,82.58,2025-04-30,USD_SWAP
US96949LAE56,84.36,2025-04-30,USD_SWAP
US00206RKB77,68.8,2025-04-30,USD_SWAP
US126408HG14,76.07,2025-04-30,USD_SWAP
US276480AB69,69.85,2025-04-30,USD_SWAP
US375558CD39,97.36,2025-04-30,USD_SWAP
US12527GAE35,89.91,2025-04-30,USD_SWAP
US202795JY77,93.09,2025-04-30,USD_SWAP
US534187BG38,77.0,2025-04-30,USD_SWAP
US28370TAD19,112.72,2025-04-30,USD_SWAP
US26442CBL72,95.26,2025-04-30,USD_SWAP
US29273RAP47,96.49,2025-04-30,USD_SWAP
US74340XCK54,92.78,2025-04-30,USD_SWAP
US02361DBB55,97.58,2025-04-30,USD_SWAP
US867224AB33,71.55,2025-04-30,USD_SWAP
US95765PAA75,88.92,2025-04-30,USD_SWAP
US23330JAC53,82.17,2025-04-30,USD_SWAP
US853254AK68,88.44,2025-04-30,USD_SWAP
US91324PEW86,89.08,2025-04-30,USD_SWAP
US92857WBS89,84.96,2025-04-30,USD_SWAP
US375558CA99,97.67,2025-04-30,USD_SWAP
US21871XAM11,78.11,2025-04-30,USD_SWAP
US69371MAD92,69.9,2025-04-30,USD_SWAP
US532457CH90,89.88,2025-04-30,USD_SWAP
US875127BL56,88.01,2025-04-30,USD_SWAP
US054561AM77,86.42,2025-04-30,USD_SWAP
US718546AL86,83.63,2025-04-30,USD_SWAP
US91913YBD13,65.97,2025-04-30,USD_SWAP
US91529YAR71,73.67,2025-04-30,USD_SWAP
US87971MBK80,76.14,2025-04-30,USD_SWAP
US571748BT86,95.71,2025-04-30,USD_SWAP
US677050AN64,87.36,2025-04-30,USD_SWAP
US31428XBQ88,72.37,2025-04-30,USD_SWAP
US037735CX37,79.53,2025-04-30,USD_SWAP
US39541EAC75,102.86,2025-04-30,USD_SWAP
US637071AK74,71.55,2025-04-30,USD_SWAP
US89834JAA16,99.24,2025-04-30,USD_SWAP
US28249NAB73,77.24,2025-04-30,USD_SWAP
US833636AL76,63.64,2025-04-30,USD_SWAP
US26884TAX00,94.61,2025-04-30,USD_SWAP
US37310PAF80,90.74,2025-04-30,USD_SWAP
US98971DAC48,98.24,2025-04-30,USD_SWAP
US12661PAE97,83.97,2025-04-30,USD_SWAP
US458140BG44,67.74,2025-04-30,USD_SWAP
US907818GA00,68.53,2025-04-30,USD_SWAP
US260543DD22,65.38,2025-04-30,USD_SWAP
US00188LAB36,95.32,2025-04-30,USD_SWAP
US09062XAD57,88.37,2025-04-30,USD_SWAP
US92857WBM10,90.35,2025-04-30,USD_SWAP
US31428XAW65,86.46,2025-04-30,USD_SWAP
US775109BN09,76.67,2025-04-30,USD_SWAP
US42809HAH03,98.2,2025-04-30,USD_SWAP
US459200KZ37,90.09,2025-04-30,USD_SWAP
US15103JAA07,89.25,2025-04-30,USD_SWAP
US718547AM43,81.18,2025-04-30,USD_SWAP
US92277GAQ01,85.15,2025-04-30,USD_SWAP
US501044DM06,92.97,2025-04-30,USD_SWAP
US53944YAE32,76.84,2025-04-30,USD_SWAP
US496902AK39,106.88,2025-04-30,USD_SWAP
US11271LAB80,82.05,2025-04-30,USD_SWAP
US49271VAD29,88.06,2025-04-30,USD_SWAP
US25746UCZ03,80.88,2025-04-30,USD_SWAP
US378272BC14,69.91,2025-04-30,USD_SWAP
US341081GY79,101.29,2025-04-30,USD_SWAP
US76720AAP12,90.66,2025-04-30,USD_SWAP
US59156RCD89,93.09,2025-04-30,USD_SWAP
US694308HY69,71.15,2025-04-30,USD_SWAP
US907818FS27,67.68,2025-04-30,USD_SWAP
US30161NAY76,82.72,2025-04-30,USD_SWAP
US26442CBK99,94.3,2025-04-30,USD_SWAP
US00206RDS85,93.22,2025-04-30,USD_SWAP
US31620RAL96,59.05,2025-04-30,USD_SWAP
US097023CB95,69.31,2025-04-30,USD_SWAP
US682680BV46,87.19,2025-04-30,USD_SWAP
US74340XCF69,92.87,2025-04-30,USD_SWAP
US694308HL49,76.13,2025-04-30,USD_SWAP
US219350BK07,92.27,2025-04-30,USD_SWAP
US438516CT12,93.59,2025-04-30,USD_SWAP
US209111FK46,77.49,2025-04-30,USD_SWAP
US694308HH37,82.11,2025-04-30,USD_SWAP
US53079EBJ29,71.11,2025-04-30,USD_SWAP
US88444NAS71,69.19,2025-04-30,USD_SWAP
US694308GY78,78.69,2025-04-30,USD_SWAP
US693304BG14,93.48,2025-04-30,USD_SWAP
US50587KAB70,82.69,2025-04-30,USD_SWAP
US237194AM73,80.13,2025-04-30,USD_SWAP
US575718AF80,68.41,2025-04-30,USD_SWAP
US494550BH82,101.03,2025-04-30,USD_SWAP
US29278GAC24,82.93,2025-04-30,USD_SWAP
US444859BE13,84.95,2025-04-30,USD_SWAP
US682441AB66,75.91,2025-04-30,USD_SWAP
US694308HR19,72.07,2025-04-30,USD_SWAP
US161175CE27,66.9,2025-04-30,USD_SWAP
US927804GJ70,82.38,2025-04-30,USD_SWAP
